player_id,reg_date,country,platform,channel,sessions,total_minutes,max_level
5431,2025-11-20,PL,ios,ua_google,1,17.3,1
5432,2025-10-26,,Android,cross_promo,52,1254.3,31
5433,02.01.2026,TR,ios,ua_tiktok,10,171.4,3
5434,2026-04-14,us,android,ua_tiktok,9,274.1,5
5435,2026-02-16,Brazil,android,cross_promo,3,61.6,2
5436,23.10.2025,RU,ios,ua_google,162,3769.3,76
5437,15.05.2026,PL,ios,influencer,37,812.0,21
5438,23.01.2026,US,android,ua_tiktok,3,62.9,3
5439,2025-09-21,US,android,influencer,77,1746.0,37
5440,2025-10-24,BR,pc,organic,1,"7,4",3
5441,2025-11-26,FR,ios,ua_facebook,62,1554.5,33
5442,14.11.2025,de,android,ua_facebook,2,34.0,1
5443,14.02.2026,US,ios,cross_promo,1,18.7,1
5444,2026-04-27,RU,android,organic,3,46.8,4
5445,22.02.2026,MX,pc,ua_facebook,4,58.8,2
5446,2026-04-04,ES,android,influencer,1,4.2,1
5447,2026-02-17,BR,pc,ua_facebook,18,395.1,6
5448,2026-06-02,BR,PC,ua_google,4,88.9,2
5449,07.12.2025,ES,pc,ua_facebook,1,18.5,2
5450,2026-02-07,DE,android,organic,3,13.6,2
5451,2025-09-25,DE,ios,ua_google,157,2998.5,75
5452,04.09.2025,FR,android,influencer,1,29.9,2
5453,2025-10-05,US,android,ua_google,2,19.6,2
5454,2026-06-20,US,ios,ua_google,8,167.8,4
5455,27.12.2025,TR,iOS,ua_tiktok,2,30.3,1
5456,2026-03-09,MX,pc,ua_facebook,1,,1
5457,2025-09-29,PL,android,influencer,1,"14,5",2
5458,2025-10-22,MX,pc,organic,4,52.1,1
5459,11.05.2026,DE,ios,ua_tiktok,2,17.0,3
5460,26.04.2026,BR,android,ua_google,1,77.1,1
5461,2026-04-23,us,IOS,organic,1,3.6,2
5462,2026-06-22,PL,Windows,organic,2,24.2,2
5463,2025-09-16,BR,Android,cross_promo,1,44.1,1
5464,2026-06-23,RU,pc,organic,6,66.0,2
5465,2026-06-24,-,android,cross_promo,2,45.5,1
5466,2025-11-07,,android,organic,12,178.4,6
5467,2025-12-01,RU,android,influencer,3,"30,0",3
5468,2026-06-26,RU,android,influencer,2,"14,2",1
5469,2025-11-25,US,android,organic,56,1369.8,32
5470,2025-10-05,TR,pc,ua_google,3,81.6,1
5471,09.05.2026,IN,android,ua_facebook,3,н/д,3
5472,27.09.2025,US,android,ua_tiktok,26,328.9,15
5473,2025-09-23,US,pc,influencer,1,8.6,2
5474,10.10.2025,US,android,organic,1,23.7,2
5475,08.03.2026,PL,ios,ua_google,1,12.3,1
5476,02.02.2026,US,ios,ua_facebook,21,508.9,12
5477,2026-05-05,RU,pc,organic,7,128.0,2
5478,2026-06-17,PL,android,ua_facebook,5,153.8,4
5479,30.09.2025,RU,pc,influencer,1,69.2,1
5480,2026-01-30,ES,pc,ua_google,153,3060.2,75
5481,2026-01-18,PL,Windows,ua_google,6,85.3,5
5482,2025-09-26,,Android,ua_facebook,6,85.4,2
5483,2025-09-24,MX,android,organic,5,140.2,4
5484,24.02.2026,RU,Windows,ua_facebook,3,99.8,2
5485,2026-03-01,DE,pc,ua_tiktok,9,133.4,4
5486,27.09.2025,PL,ios,ua_google,3,38.9,2
5487,28.01.2026,BR,IOS,ua_google,2,23.3,2
5488,2025-11-21,US,ios,ua_google,1,6.0,3
5489,2025-12-18,MX,IOS,ua_tiktok,17,308.3,6
5490,2025-12-31,DE,ios,ua_facebook,80,1487.4,36
5491,2026-03-03,DE,ios,organic,6,,5
5492,2025-09-17,BR,pc,cross_promo,33,674.6,15
5493,2026-05-22,TR,Android,influencer,41,null,25
5494,2025-10-16,PL,Android,ua_tiktok,40,"923,7",25
5495,2025-09-11,,android,cross_promo,7,156.7,1
5496,2025-09-05,PL,Android,ua_google,13,214.1,7
5497,05.12.2025,us,android,ua_google,15,199.2,11
5498,2026-03-29,TR,android,ua_tiktok,3,60.1,3
5499,11.12.2025,BR,android,ua_tiktok,1,5.4,2
5500,2026-04-27,FR,ios,ua_google,1,20.1,3
5501,2025-09-08,MX,android,organic,1,19.6,1
5502,2026-06-07,DE,ios,influencer,13,271.6,7
5503,07.06.2026,FR,android,cross_promo,34,"940,7",21
5504,2025-09-15,ES,pc,cross_promo,5,204.4,3
5505,2026-06-03,IN,ANDROID,cross_promo,17,356.1,8
5506,2025-10-03,ES,ios,organic,2,"15,1",4
5507,09.01.2026,US,pc,organic,12,253.0,8
5508,11.05.2026,TR,ANDROID,ua_google,3,66.3,3
5509,27.09.2025,RU,ios,organic,94,1640.5,54
5510,2026-03-14,PL,android,influencer,1,16.4,3
5511,2026-01-27,US,android,ua_facebook,24,566.2,11
5512,03.02.2026,RU,Windows,ua_facebook,92,1864.3,56
5513,10.11.2025,RU,android,ua_facebook,1,59.6,1
5514,23.10.2025,Germany,ios,ua_facebook,13,145.1,13
5515,2026-01-12,PL,pc,organic,16,304.1,4
5516,2026-04-17,US,PC,ua_google,18,457.6,16
5517,2026-05-23,us,PC,ua_google,6,158.5,3
5518,2026-03-22,BR,android,organic,7,,6
5519,24.12.2025,BR,pc,ua_google,8,172.8,4
5520,26.01.2026,IN,android,ua_facebook,7,148.0,5
5521,2026-05-31,RU,pc,cross_promo,17,333.1,6
5522,2026-01-19,BR,ios,ua_tiktok,1,7.9,2
5523,20.05.2026,MX,ANDROID,ua_google,2,22.3,1
5524,19.09.2025,de,android,ua_facebook,6,"150,6",3
5525,18.12.2025,FR,pc,ua_google,9,206.8,5
5526,03.10.2025,Turkey,android,organic,7,147.9,5
5527,09.09.2025,ES,pc,ua_facebook,1,15.5,2
5528,2025-11-01,BR,android,organic,2,64.9,1
5529,2026-02-13,BR,android,ua_google,3,124.6,3
5530,2025-11-17,BR,android,organic,7,265.1,4
5531,2025-09-05,br,android,ua_facebook,4,48.6,2
5532,2026-06-12,FR,ios,ua_google,7,98.2,8
5533,2025-09-02,PL,ANDROID,ua_facebook,7,106.3,2
5534,2026-06-12,MX,android,ua_facebook,1,-,1
5535,22.04.2026,TR,android,organic,58,1001.2,28
5536,06.12.2025,US,ios,cross_promo,1,11.0,1
5537,2026-05-16,DE,ios,organic,34,661.1,16
5538,06.10.2025,IN,android,ua_google,7,-,3
5539,2026-02-17,US,android,ua_tiktok,2,42.1,3
5540,2026-05-17,DE,ANDROID,ua_tiktok,8,101.4,4
5541,2026-01-25,RU,ios,ua_facebook,3,21.9,2
5542,2026-01-23,DE,android,ua_facebook,68,1383.2,28
5543,17.10.2025,DE,ios,influencer,40,1106.1,20
5544,2025-10-26,tr,android,ua_tiktok,1,29.3,1
5545,2025-11-21,ES,pc,organic,1,2.3,2
5546,2025-12-07,DE,android,ua_google,19,389.6,9
5547,11.12.2025,IN,android,ua_facebook,10,177.6,4
5548,31.03.2026,US,ios,ua_facebook,2,42.2,1
5549,20.10.2025,US,Android,organic,26,625.3,20
5550,24.10.2025,BR,android,cross_promo,51,871.7,27
5551,2025-09-26,,android,organic,2,23.0,1
5552,29.09.2025,RU,android,ua_tiktok,2,61.3,1
5553,2026-02-20,BR,pc,ua_facebook,1,9.7,3
5554,2026-01-29,BR,pc,influencer,4,25.2,4
5555,2026-04-10,US,android,organic,1,10.4,1
5556,2025-11-01,DE,ANDROID,ua_google,7,85.1,3
5557,13.01.2026,ES,Windows,organic,61,"961,5",36
5558,17.11.2025,us,ANDROID,ua_google,2,,2
5559,2025-09-20,GER,android,ua_facebook,4,112.5,1
5560,2025-12-12,PL,android,ua_tiktok,1,47.0,1
5561,2026-01-30,DE,IOS,ua_google,14,258.2,4
5562,2025-12-22,ES,IOS,organic,3,49.2,2
5563,2026-01-13,PL,android,ua_facebook,4,54.3,3
5564,2025-10-05,RU,android,ua_facebook,1,7.3,2
5565,14.04.2026,DE,PC,organic,12,320.2,5
5566,2025-12-09,н/д,pc,ua_tiktok,2,11.4,2
5567,24.09.2025,US,pc,cross_promo,14,289.6,5
5568,2025-09-26,ES,pc,ua_facebook,68,1428.4,36
5569,2025-12-08,,Android,cross_promo,1,9.6,1
5570,2026-01-11,MX,ios,ua_google,73,,43
5571,2025-10-07,Germany,pc,organic,9,248.4,6
5572,2026-06-15,FR,android,organic,1,11.6,2
5573,2025-11-02,RU,Windows,organic,5,91.4,2
5574,15.04.2026,PL,android,cross_promo,67,1488.2,37
5575,2025-12-07,ES,pc,ua_tiktok,1,,1
5576,01.10.2025,BR,iOS,ua_google,2,52.3,2
5577,29.09.2025,FR,android,cross_promo,2,36.5,2
5578,2025-10-06,RU,ios,ua_google,2,62.1,3
5579,2025-12-05,MX,pc,ua_google,2,83.6,4
5580,2026-06-14,DE,pc,ua_facebook,1,5.0,2
5581,22.01.2026,IN,android,ua_google,20,355.8,5
5582,2026-06-18,br,ios,ua_tiktok,9,290.5,3
5583,2025-10-20,TR,pc,ua_facebook,5,135.7,2
5584,19.05.2026,н/д,iOS,ua_google,2,25.8,1
5585,2025-09-12,MX,android,ua_tiktok,1,9.1,2
5586,2026-04-02,DE,ios,influencer,3,17.6,2
5587,28.09.2025,н/д,PC,ua_facebook,1,17.3,2
5588,2026-02-21,RU,ios,cross_promo,18,762.1,6
5589,2025-09-19,PL,ios,ua_tiktok,91,1675.3,44
5590,2025-12-12,RU,android,ua_google,42,685.6,22
5591,2026-05-13,RU,ios,organic,1,2.2,1
5592,20.02.2026,US,IOS,ua_tiktok,7,182.7,5
5593,03.12.2025,,ios,ua_google,9,174.5,3
5594,2025-12-16,н/д,ANDROID,ua_facebook,1,37.1,1
5595,2025-10-05,US,ANDROID,cross_promo,5,98.2,2
5596,19.12.2025,BR,pc,cross_promo,1,11.7,1
5597,2025-12-15,PL,pc,ua_facebook,20,404.2,4
5598,2025-11-25,ru,ios,organic,3,47.7,2
5599,2026-03-18,us,PC,ua_google,6,"36,7",4
5600,2025-10-09,RU,pc,ua_facebook,62,1209.0,36
5601,2026-01-04,tr,iOS,ua_facebook,1,3.2,2
5602,2026-01-31,DE,IOS,ua_facebook,8,106.8,5
5603,2026-03-09,DE,Android,organic,2,146.1,1
5604,2025-11-20,DE,android,ua_google,1,21.0,1
5605,19.10.2025,TR,android,organic,5,н/д,4
5606,20.10.2025,RU,pc,ua_facebook,1,7.2,2
5607,17.03.2026,IN,android,organic,3,69.8,2
5608,2026-06-01,DE,IOS,ua_tiktok,1,28.8,1
5609,18.11.2025,IN,ANDROID,ua_google,60,1175.7,24
5610,2025-12-06,PL,android,ua_google,14,,10
5611,16.09.2025,BR,pc,organic,109,2306.5,54
5612,13.10.2025,BR,android,cross_promo,3,33.3,2
5613,2026-01-02,DE,ios,ua_tiktok,20,568.8,8
5614,2026-04-10,PL,android,ua_facebook,9,228.1,7
5615,03.10.2025,IN,pc,influencer,13,167.6,6
5616,2025-10-22,FR,android,ua_facebook,12,208.2,6
5617,2026-04-29,BR,pc,organic,1,7.1,1
5618,2026-05-05,DE,ANDROID,ua_google,57,1169.1,23
5619,2026-04-18,TR,ios,organic,4,98.7,2
5620,2025-12-12,US,android,ua_google,61,1253.5,35
5621,2025-10-21,DE,ios,ua_google,1,26.7,1
5622,2026-03-18,RU,pc,organic,3,63.7,2
5623,2025-09-20,DE,android,ua_facebook,43,708.1,19
5624,2026-01-02,DE,ios,influencer,1,46.5,2
5625,05.09.2025,BR,android,organic,287,5457.4,143
5626,2025-09-06,TR,pc,organic,2,41.2,1
5627,2025-09-14,TR,android,ua_facebook,1,6.2,2
5628,11.04.2026,IN,pc,ua_tiktok,4,70.8,1
5629,2025-09-10,TR,iOS,organic,8,220.7,6
5630,2026-05-19,NaN,iOS,ua_google,28,722.8,13
5631,2025-11-09,US,android,ua_facebook,187,3327.6,83
5632,2025-10-08,US,pc,ua_facebook,2,39.6,1
5633,2025-11-06,IN,iOS,ua_facebook,112,2366.1,53
5634,2026-01-24,ES,pc,ua_facebook,161,3141.5,63
5635,25.06.2026,MX,ios,ua_facebook,8,139.5,4
5636,06.01.2026,DE,pc,ua_facebook,89,2195.6,55
5637,2026-05-01,TR,pc,ua_facebook,41,912.4,25
5638,17.04.2026,TR,android,ua_facebook,1,12.0,1
5639,2026-06-15,RU,pc,influencer,5,56.6,3
5640,2026-01-22,PL,pc,ua_facebook,1,9.8,4
5641,2025-10-07,RU,ios,ua_facebook,2,23.0,3
5642,13.09.2025,null,IOS,organic,1,5.5,1
5643,2026-03-28,MX,ios,ua_tiktok,87,1266.5,40
5644,05.04.2026,PL,pc,ua_facebook,29,510.6,22
5645,2025-11-11,DE,ANDROID,ua_facebook,6,113.4,3
5646,2026-01-31,FR,android,ua_google,1,-,1
5647,14.06.2026,PL,android,ua_google,9,160.4,9
5648,2025-09-03,US,Windows,ua_facebook,1,22.3,1
5649,2025-09-09,GER,IOS,ua_facebook,22,463.7,12
5650,2026-03-12,US,android,organic,103,2031.6,46
5651,29.04.2026,TR,ios,ua_facebook,8,н/д,6
5652,2025-09-19,-,ios,cross_promo,59,1193.2,28
5653,2025-09-19,DE,android,ua_facebook,9,165.5,6
5654,2026-01-12,BR,ios,organic,1,7.5,2
5655,2025-10-11,ES,ios,cross_promo,68,н/д,29
5656,2026-03-02,PL,ios,organic,52,null,25
5657,2025-09-28,BR,pc,ua_google,8,116.4,2
5658,04.04.2026,PL,Android,ua_facebook,125,2567.6,67
5659,2025-11-21,TR,pc,ua_facebook,225,4648.9,110
5660,2026-03-01,MX,ios,influencer,3,90.6,3
5661,06.11.2025,US,android,ua_google,5,192.6,3
5662,2026-03-21,DE,android,ua_google,3,219.4,2
5663,2026-02-12,us,pc,ua_facebook,1,4.4,1
5664,2025-10-30,MX,ios,ua_facebook,2,20.1,1
5665,2025-11-02,DE,ios,ua_facebook,1,22.7,2
5666,2026-05-10,ES,ANDROID,ua_tiktok,4,-,6
5667,2025-09-26,ES,android,organic,3,76.9,4
5668,2025-12-07,FR,android,cross_promo,20,296.1,10
5669,2026-05-11,Turkey,pc,ua_google,16,352.4,10
5670,01.11.2025,,iOS,influencer,10,157.5,3
5671,2026-01-08,-,iOS,ua_facebook,2,-28.6,2
5672,02.09.2025,MX,android,ua_google,18,466.1,6
5673,2026-01-19,Brazil,ios,ua_facebook,5,133.7,2
5674,2026-02-06,USA,IOS,ua_facebook,5,"69,5",5
5675,2025-09-22,US,ios,ua_facebook,47,915.8,15
5676,11.12.2025,RU,Android,ua_facebook,20,432.1,18
5677,2025-11-05,us,Windows,ua_tiktok,2,20.9,4
5678,2025-11-18,RU,ANDROID,organic,1,20.6,2
5679,23.04.2026,RU,pc,ua_facebook,1,10.9,1
5680,2025-09-30,MX,ios,ua_tiktok,1,2.5,2
5681,23.01.2026,RU,android,influencer,4,77.2,3
5682,2025-12-19,ru,android,organic,1,19.8,3
5683,2025-09-22,PL,ios,cross_promo,10,123.6,6
5684,2026-04-14,IN,pc,ua_facebook,8,137.2,7
5685,2025-12-19,,ios,ua_facebook,2,34.7,2
5686,2026-04-07,de,android,ua_facebook,82,-,39
5687,02.04.2026,MX,pc,organic,1,21.3,2
5688,2026-06-05,PL,android,cross_promo,1,27.8,1
5689,2026-01-09,US,android,influencer,32,521.0,19
5690,2025-09-02,PL,iOS,ua_google,1,,3
5691,2025-10-03,DE,iOS,influencer,28,974.0,15
5692,2026-03-04,PL,ANDROID,ua_google,1,8.7,2
5693,2025-09-01,IN,IOS,ua_google,9,262.7,5
5694,2025-12-11,RU,Android,organic,87,1896.2,36
5695,2026-03-15,BR,ANDROID,ua_google,1,3.5,1
5696,2026-01-28,US,pc,organic,3,34.2,2
5697,10.06.2026,ES,pc,influencer,6,137.8,5
5698,2026-01-12,US,ios,ua_google,1,40.4,2
5699,2025-09-30,br,Android,ua_facebook,1,11.1,1
5700,2025-12-15,ru,android,ua_facebook,15,197.9,3
5701,2026-06-29,ES,IOS,ua_facebook,1,5.6,1
5702,2025-11-21,PL,android,influencer,77,1516.4,41
5703,12.03.2026,IN,ios,ua_facebook,2,35.1,3
5704,2026-02-01,,android,influencer,5,74.1,5
5705,2026-03-16,TR,android,organic,6,119.7,3
5706,2026-04-14,de,pc,ua_tiktok,57,"1223,1",23
5707,26.12.2025,ES,ios,cross_promo,3,163.8,3
5708,2026-03-10,PL,ANDROID,influencer,14,365.7,6
5709,2025-09-24,RU,android,organic,7,null,5
5710,22.01.2026,tr,android,ua_tiktok,1,"5,0",1
5711,2026-03-17,DE,ios,ua_google,33,644.1,23
5712,2025-09-19,FR,android,ua_tiktok,4,49.7,3
5713,2026-03-20,BR,ios,ua_facebook,2,77.6,3
5714,30.09.2025,DE,android,organic,3,71.7,2
5715,2025-11-15,PL,ios,ua_google,8,230.2,5
5716,2025-11-01,RU,IOS,cross_promo,3,87.8,1
5717,2026-05-06,BR,ios,ua_facebook,59,1023.6,29
5718,2026-04-02,us,android,ua_google,1,4.0,1
5719,16.04.2026,IN,ios,ua_google,2,17.3,4
5720,2025-11-12,IN,pc,influencer,7,90.3,4
5721,2026-04-19,br,ios,ua_facebook,18,325.0,13
5722,2025-09-27,DE,Android,ua_facebook,3,42.1,1
5723,2026-01-25,Russia,ios,ua_tiktok,1,28.4,1
5724,2025-10-02,MX,android,ua_facebook,50,854.1,29
5725,2025-12-18,FR,Android,influencer,3,47.9,4
5726,2025-10-27,ES,ios,ua_google,145,2673.9,73
5727,12.02.2026,IN,Android,ua_google,1,н/д,1
5728,10.05.2026,TR,ANDROID,organic,3,52.2,2
5729,2025-10-13,TR,android,ua_facebook,1,9.2,1
5730,2026-04-08,BR,PC,ua_google,1,2.9,2
5731,2025-12-30,IN,IOS,influencer,84,1765.4,39
5732,2026-04-21,us,pc,organic,12,236.9,6
5733,24.05.2026,IN,ios,ua_facebook,11,350.4,12
5734,2025-12-03,ES,pc,cross_promo,3,NaN,2
5735,2026-04-27,PL,pc,ua_tiktok,2,25.7,1
5736,14.10.2025,US,Android,ua_google,136,2580.4,54
5737,2025-10-08,FR,android,ua_tiktok,10,155.5,7
5738,2025-11-11,RU,android,ua_facebook,1,23.6,1
5739,01.03.2026,US,pc,ua_facebook,1,5.0,1
5740,2026-06-29,BR,pc,organic,0,0,1
5741,2026-03-26,TR,android,cross_promo,20,591.3,13
5742,2025-12-16,US,pc,organic,3,39.7,3
5743,28.03.2026,TR,ios,organic,23,"586,8",14
5744,2026-01-18,DE,iOS,organic,13,321.3,7
5745,2025-11-13,DE,pc,ua_tiktok,2,66.0,1
5746,27.02.2026,,android,ua_google,1,17.0,1
5747,2026-04-17,USA,ios,ua_google,3,24.6,4
5748,2025-12-15,DE,android,ua_facebook,3,104.9,4
5749,2025-10-08,DE,ios,influencer,2,33.7,3
5750,2026-06-01,IN,ios,ua_facebook,3,54.9,4
5751,2025-11-01,TR,pc,ua_google,4,63.7,5
5752,09.06.2026,ES,pc,ua_facebook,6,211.8,4
5753,12.09.2025,DE,pc,influencer,1,3.5,2
5754,29.12.2025,PL,Android,cross_promo,1,26.8,2
5755,2026-01-08,IN,ios,ua_facebook,1,6.5,1
5756,2026-03-07,BR,pc,ua_google,3,58.3,5
5757,12.02.2026,ES,android,influencer,23,378.6,15
5758,2025-09-10,US,ios,ua_tiktok,119,2162.0,65
5759,2025-09-06,MX,ios,ua_facebook,1,5.0,1
5760,2025-12-10,RU,android,ua_facebook,4,64.2,5
5761,2026-03-02,TR,android,influencer,8,125.9,6
5762,2025-10-01,TR,pc,ua_tiktok,3,59.7,1
5763,21.01.2026,DE,pc,cross_promo,13,588.7,6
5764,2025-09-20,FR,IOS,ua_facebook,20,296.8,10
5765,2025-10-23,-,pc,ua_tiktok,62,1468.1,37
5766,26.09.2025,US,pc,ua_tiktok,2,82.4,1
5767,2026-04-15,TR,android,ua_facebook,3,42.3,2
5768,22.11.2025,BR,ios,ua_facebook,90,null,35
5769,2025-11-02,FR,android,ua_tiktok,2,"29,7",2
5770,2025-11-21,PL,android,organic,100,1885.2,47
5771,2026-04-04,PL,ios,influencer,2,50.4,3
5772,2026-06-09,MX,android,ua_google,13,269.3,10
5773,2026-06-24,ES,iOS,organic,2,53.0,1
5774,2025-10-16,ES,android,organic,4,331.3,3
5775,06.12.2025,DE,pc,cross_promo,172,3554.6,89
5776,2026-06-20,MX,android,influencer,2,60.9,4
5777,2025-11-24,FR,android,organic,4,146.3,2
5778,2025-09-02,TR,android,ua_facebook,16,302.0,5
5779,2026-02-16,н/д,ANDROID,ua_facebook,35,631.9,16
5780,2026-03-11,ES,PC,ua_tiktok,8,135.0,9
5781,20.04.2026,tr,ios,influencer,1,29.7,1
5782,10.09.2025,null,ios,ua_facebook,11,197.6,6
5783,2025-10-21,IN,android,organic,14,344.9,4
5784,2025-11-01,GER,ios,influencer,15,297.9,9
5785,02.04.2026,IN,ios,cross_promo,2,44.5,1
5786,2025-09-03,Germany,ios,influencer,3,57.4,1
5787,2026-01-20,RU,Android,ua_facebook,21,312.9,16
5788,01.12.2025,MX,ios,ua_tiktok,122,2083.8,65
5789,2026-02-27,,android,ua_facebook,1,19.0,1
5790,2026-04-09,,Android,influencer,5,112.4,3
5791,2026-01-04,TR,ios,ua_google,1,9.9,1
5792,2026-03-02,DE,android,ua_facebook,7,null,7
5793,2026-04-10,tr,android,ua_facebook,3,"41,6",1
5794,2025-12-14,DE,android,organic,5,34.8,3
5795,2026-02-14,MX,ios,ua_google,1,44.5,1
5796,2025-12-15,ru,pc,organic,5,74.8,3
5797,2026-04-03,TR,pc,influencer,19,348.9,9
5798,2026-02-03,US,Windows,ua_tiktok,45,1127.6,24
5799,2026-02-02,DE,android,ua_facebook,2,31.0,3
5800,2025-12-26,ES,iOS,organic,3,41.8,2
5801,05.04.2026,US,pc,ua_google,2,29.2,1
5802,2025-10-05,FR,android,ua_facebook,8,142.4,6
5803,2026-05-02,PL,ios,ua_tiktok,5,124.1,3
5804,2026-01-18,NaN,pc,ua_facebook,63,1446.2,38
5805,20.01.2026,TR,android,ua_tiktok,16,420.7,9
5806,2025-09-30,GER,ios,ua_facebook,81,1553.2,31
5807,2025-10-05,TR,ios,ua_tiktok,1,11.9,2
5808,2026-06-30,ES,android,ua_facebook,1,23.3,1
5809,2025-09-22,RU,ios,ua_google,52,1056.3,20
5810,2025-10-28,ES,android,ua_facebook,36,764.9,24
5811,07.12.2025,null,pc,influencer,2,,2
5812,2026-03-21,IN,pc,ua_tiktok,2,77.7,2
5813,2026-02-06,BR,pc,ua_facebook,22,576.2,14
5814,20.09.2025,IN,ios,ua_google,14,178.7,8
5815,2026-02-28,,IOS,ua_tiktok,37,735.8,18
5816,2025-09-06,TR,android,ua_facebook,95,2113.1,47
5817,2026-04-20,IN,ios,ua_facebook,3,79.7,1
5818,2025-09-28,BR,ANDROID,ua_tiktok,1,"5,2",1
5819,13.05.2026,us,ANDROID,ua_google,16,339.5,8
5820,2025-11-05,IN,android,ua_facebook,7,145.8,7
5821,2025-10-25,BR,android,ua_facebook,217,4425.4,101
5822,2026-04-07,BR,android,ua_facebook,1,7.1,1
5823,2026-01-05,DE,ios,ua_facebook,1,35.7,1
5824,2026-01-20,RU,android,ua_google,37,873.4,21
5825,2026-01-08,RU,ANDROID,organic,5,77.1,3
5826,12.03.2026,US,ios,influencer,5,101.5,5
5827,2026-06-08,DE,IOS,influencer,15,499.4,11
5828,2026-04-18,ES,android,ua_tiktok,1,7.4,2
5829,28.12.2025,US,pc,ua_facebook,1,6.2,1
5830,2025-09-01,DE,pc,ua_facebook,4,57.7,1
5831,2026-03-06,Brazil,ios,ua_google,22,396.9,8
5832,2026-02-02,Germany,android,ua_facebook,6,84.7,5
5833,2025-12-20,ES,pc,organic,1,47.2,1
5834,2026-05-05,null,IOS,ua_tiktok,3,33.7,2
5835,2025-11-06,ES,android,organic,40,"853,3",20
5836,2025-11-27,ES,pc,ua_facebook,163,3256.0,84
5837,13.05.2026,PL,pc,cross_promo,1,59.4,2
5838,12.05.2026,TR,ios,ua_facebook,3,23.6,2
5839,11.01.2026,PL,android,ua_google,71,1751.6,33
5840,17.09.2025,DE,android,organic,31,568.4,21
5841,2026-06-15,ES,ios,ua_google,12,306.6,1
5842,2026-02-22,US,android,ua_google,6,92.8,7
5843,2025-09-29,Germany,android,ua_tiktok,30,,11
5844,03.12.2025,ES,ios,cross_promo,2,20.5,3
5845,21.12.2025,ES,IOS,cross_promo,1,"30,0",1
5846,2025-09-29,PL,IOS,influencer,12,234.5,9
5847,2026-04-19,DE,ios,organic,2,47.9,1
5848,2025-12-03,Russia,android,ua_facebook,14,284.9,3
5849,2025-10-13,PL,pc,ua_facebook,14,245.6,11
5850,12.09.2025,DE,android,ua_google,8,76.6,7
5851,2025-09-24,RU,iOS,ua_google,14,189.4,11
5852,2026-01-06,MX,android,ua_tiktok,1,8.5,1
5853,2025-11-25,DE,ios,ua_google,14,200.7,5
5854,2026-04-19,DE,ios,cross_promo,4,152.3,2
5855,2026-03-27,BR,pc,cross_promo,16,420.2,6
5856,29.01.2026,br,IOS,ua_google,9,152.7,6
5857,2026-01-28,TR,Android,ua_tiktok,28,829.6,12
5858,2026-04-29,TR,ios,ua_tiktok,14,242.9,6
5859,01.10.2025,FR,pc,ua_facebook,11,260.1,8
5860,2025-10-31,IN,iOS,ua_facebook,5,,1
5861,2025-10-18,ES,ios,ua_facebook,16,369.7,10
5862,03.02.2026,Russia,pc,ua_facebook,86,1932.7,42
5863,15.06.2026,RU,android,ua_tiktok,1,20.7,1
5864,2026-03-05,MX,android,ua_google,63,"1263,6",32
5865,2026-01-02,PL,PC,organic,5,121.9,3
5866,2025-09-12,DE,PC,ua_facebook,3,null,3
5867,2026-01-06,PL,pc,ua_google,26,618.5,16
5868,2026-05-30,,android,ua_facebook,5,207.4,2
5869,2025-12-11,DE,ios,organic,42,923.7,23
5870,2026-02-03,MX,android,ua_facebook,1,55.0,2
5871,2026-05-04,PL,android,organic,4,78.6,1
5872,2025-09-27,US,pc,ua_facebook,1,32.6,1
5873,2025-12-19,DE,pc,ua_facebook,75,1713.7,30
5874,2026-03-01,ES,android,influencer,1,48.3,1
5875,2026-04-19,TR,android,ua_tiktok,43,917.9,30
5876,2026-02-09,FR,android,cross_promo,8,281.1,4
5877,2026-03-15,us,PC,organic,2,,2
5878,24.05.2026,US,ios,ua_google,20,382.3,12
5879,2026-06-18,,IOS,ua_facebook,8,204.4,3
5880,2026-03-13,DE,ANDROID,organic,3,60.7,3
5881,2025-11-21,US,Android,ua_facebook,28,509.7,9
5882,17.11.2025,US,android,organic,9,110.2,4
5883,2026-06-12,DE,ios,organic,8,132.7,3
5884,14.03.2026,US,IOS,organic,51,1092.8,25
5885,2026-02-19,BR,ios,ua_facebook,10,325.3,4
5886,17.06.2026,RU,android,ua_tiktok,11,-171.1,5
5887,2025-09-13,RU,pc,ua_google,5,159.2,4
5888,2025-12-26,DE,android,cross_promo,5,33.7,4
5889,2026-04-01,BR,android,ua_google,2,48.8,1
5890,2026-03-18,ES,android,ua_tiktok,1,"16,5",1
5891,2026-01-15,USA,ios,cross_promo,2,51.3,2
5892,2025-10-25,US,android,ua_facebook,2,29.5,1
5893,2026-01-21,DE,ios,ua_facebook,49,964.0,35
5894,2026-05-29,RU,android,ua_facebook,15,251.0,6
5895,2026-05-05,FR,ios,influencer,11,335.9,6
5896,2025-12-26,DE,PC,ua_google,2,26.2,1
5897,2025-12-21,DE,Android,ua_facebook,36,936.4,20
5898,02.01.2026,TR,Windows,organic,7,166.3,8
5899,21.06.2026,ES,pc,organic,8,73.7,4
5900,03.12.2025,DE,pc,influencer,42,953.8,23
5901,2026-01-06,DE,android,cross_promo,77,1714.4,40
5902,2025-09-01,BR,pc,ua_facebook,1,24.8,1
5903,2026-01-11,,ios,ua_facebook,101,1917.6,51
5904,2026-04-08,US,Android,cross_promo,8,150.5,6
5905,2026-02-24,PL,ios,organic,4,56.3,1
