talk_id,rating,votes
1140,Confusing,16
1140,Courageous,18
1140,Fascinating,17
1140,Funny,25
1140,Informative,22
1140,Ingenious,22
1140,Inspiring,26
1140,Jaw-dropping,13
1140,Longwinded,19
1140,OK,2
1140,Obnoxious,1
1140,Persuasive,29
1140,Unconvincing,3
1141,Beautiful,362
1141,Confusing,37
1141,Courageous,404
1141,Fascinating,441
1141,Funny,105
1141,Informative,36
1141,Ingenious,417
1141,Inspiring,437
1141,Jaw-dropping,447
1141,Longwinded,413
1141,OK,73
1141,Obnoxious,107
1141,Persuasive,73
1141,Unconvincing,88
1142,Beautiful,227
1142,Confusing,1
1142,Courageous,107
1142,Fascinating,267
1142,Funny,216
1142,Informative,247
1142,Ingenious,322
1142,Inspiring,274
1142,Jaw-dropping,221
1142,Longwinded,204
1142,OK,31
1142,Obnoxious,151
1142,Persuasive,308
1142,Unconvincing,301
1143,Beautiful,248
1143,Confusing,101
1143,Courageous,336
1143,Fascinating,333
1143,Funny,139
1143,Informative,265
1143,Ingenious,225
1143,Inspiring,364
1143,Jaw-dropping,212
1143,OK,1
1143,Obnoxious,202
1143,Persuasive,363
1143,Unconvincing,49
1144,Beautiful,34
1144,Courageous,28
1144,Fascinating,35
1144,Funny,9
1144,Informative,23
1144,Ingenious,30
1144,Inspiring,31
1144,Jaw-dropping,26
1144,Longwinded,31
1144,OK,8
1144,Obnoxious,20
1144,Persuasive,24
1144,Unconvincing,20
1145,Beautiful,153
1145,Confusing,21
1145,Courageous,88
1145,Fascinating,83
1145,Funny,102
1145,Informative,143
1145,Ingenious,76
1145,Inspiring,45
1145,Jaw-dropping,151
1145,Longwinded,33
1145,OK,1
1145,Obnoxious,126
1145,Persuasive,132
1145,Unconvincing,55
1146,Beautiful,201
1146,Confusing,2
1146,Courageous,221
1146,Fascinating,123
1146,Funny,196
1146,Informative,161
1146,Ingenious,204
1146,Inspiring,70
1146,Jaw-dropping,134
1146,Longwinded,194
1146,OK,81
1146,Obnoxious,3
1146,Persuasive,120
1146,Unconvincing,38
1147,Beautiful,184
1147,Confusing,7
1147,Courageous,208
1147,Fascinating,129
1147,Funny,129
1147,Informative,70
1147,Ingenious,219
1147,Inspiring,192
1147,Jaw-dropping,130
1147,Longwinded,152
1147,OK,24
1147,Obnoxious,110
1147,Persuasive,122
1147,Unconvincing,224
1148,Beautiful,80
1148,Confusing,50
1148,Courageous,72
1148,Fascinating,25
1148,Funny,105
1148,Informative,96
1148,Ingenious,110
1148,Inspiring,94
1148,Jaw-dropping,110
1148,Longwinded,43
1148,OK,31
1148,Obnoxious,69
1148,Persuasive,41
1148,Unconvincing,34
1149,Beautiful,31
1149,Confusing,77
1149,Courageous,92
1149,Fascinating,99
1149,Funny,17
1149,Informative,63
1149,Ingenious,61
1149,Inspiring,98
1149,Jaw-dropping,46
1149,Longwinded,75
1149,OK,3
1149,Obnoxious,20
1149,Persuasive,93
1149,Unconvincing,26
1150,Beautiful,24
1150,Confusing,3
1150,Courageous,27
1150,Fascinating,18
1150,Funny,24
1150,Informative,21
1150,Ingenious,26
1150,Inspiring,15
1150,Jaw-dropping,26
1150,Longwinded,9
1150,OK,1
1150,Obnoxious,2
1150,Persuasive,9
1150,Unconvincing,19
1151,Beautiful,95
1151,Confusing,22
1151,Courageous,115
1151,Fascinating,111
1151,Funny,98
1151,Informative,103
1151,Ingenious,84
1151,Inspiring,77
1151,Jaw-dropping,96
1151,Longwinded,7
1151,OK,37
1151,Obnoxious,120
1151,Persuasive,109
1151,Unconvincing,65
1152,Beautiful,164
1152,Confusing,7
1152,Courageous,56
1152,Fascinating,172
1152,Funny,150
1152,Informative,44
1152,Ingenious,24
1152,Inspiring,142
1152,Jaw-dropping,127
1152,Longwinded,1
1152,OK,6
1152,Obnoxious,113
1152,Persuasive,142
1152,Unconvincing,8
1153,Beautiful,169
1153,Confusing,67
1153,Courageous,74
1153,Fascinating,113
1153,Funny,156
1153,Informative,142
1153,Ingenious,192
1153,Inspiring,124
1153,Jaw-dropping,192
1153,Longwinded,89
1153,OK,157
1153,Persuasive,101
1153,Unconvincing,192
1154,Beautiful,250
1154,Confusing,30
1154,Courageous,202
1154,Fascinating,207
1154,Funny,178
1154,Informative,236
1154,Ingenious,26
1154,Inspiring,98
1154,Jaw-dropping,203
1154,Longwinded,21
1154,OK,64
1154,Obnoxious,31
1154,Persuasive,235
1154,Unconvincing,58
1155,Beautiful,135
1155,Courageous,18
1155,Fascinating,87
1155,Funny,136
1155,Informative,97
1155,Ingenious,61
1155,Inspiring,141
1155,Jaw-dropping,140
1155,Longwinded,5
1155,Obnoxious,26
1155,Persuasive,74
1155,Unconvincing,10
1156,Beautiful,256
1156,Confusing,115
1156,Courageous,279
1156,Fascinating,280
1156,Funny,244
1156,Informative,90
1156,Ingenious,311
1156,Inspiring,254
1156,Jaw-dropping,90
1156,OK,31
1156,Obnoxious,91
1156,Persuasive,295
1156,Unconvincing,58
1157,Beautiful,1067
1157,Confusing,49
1157,Courageous,1014
1157,Fascinating,947
1157,Funny,847
1157,Informative,847
1157,Ingenious,221
1157,Inspiring,386
1157,Jaw-dropping,604
1157,Longwinded,669
1157,OK,64
1157,Obnoxious,305
1157,Persuasive,1260
1157,Unconvincing,25
1158,Beautiful,258
1158,Courageous,189
1158,Fascinating,76
1158,Funny,196
1158,Informative,80
1158,Ingenious,28
1158,Inspiring,257
1158,Jaw-dropping,253
1158,Longwinded,24
1158,Obnoxious,45
1158,Persuasive,155
1158,Unconvincing,14
1159,Beautiful,290
1159,Confusing,107
1159,Courageous,191
1159,Fascinating,267
1159,Funny,144
1159,Informative,222
1159,Ingenious,345
1159,Inspiring,386
1159,Jaw-dropping,230
1159,Longwinded,201
1159,OK,289
1159,Obnoxious,178
1159,Persuasive,155
1160,Beautiful,25
1160,Confusing,11
1160,Courageous,28
1160,Fascinating,34
1160,Funny,36
1160,Informative,43
1160,Ingenious,43
1160,Inspiring,39
1160,Jaw-dropping,42
1160,Longwinded,16
1160,OK,32
1160,Obnoxious,5
1160,Persuasive,23
1161,Beautiful,55
1161,Confusing,6
1161,Courageous,73
1161,Fascinating,60
1161,Funny,100
1161,Informative,126
1161,Ingenious,96
1161,Inspiring,113
1161,Jaw-dropping,129
1161,Longwinded,1
1161,Obnoxious,37
1161,Persuasive,128
1161,Unconvincing,37
1162,Beautiful,174
1162,Confusing,8
1162,Courageous,102
1162,Fascinating,190
1162,Funny,156
1162,Informative,186
1162,Ingenious,142
1162,Inspiring,145
1162,Jaw-dropping,175
1162,Longwinded,2
1162,OK,157
1162,Obnoxious,5
1162,Persuasive,13
1162,Unconvincing,173
1163,Beautiful,47
1163,Courageous,47
1163,Fascinating,47
1163,Funny,59
1163,Informative,58
1163,Ingenious,71
1163,Inspiring,33
1163,Jaw-dropping,42
1163,OK,7
1163,Obnoxious,8
1163,Persuasive,31
1163,Unconvincing,34
1164,Beautiful,21
1164,Courageous,8
1164,Fascinating,12
1164,Funny,23
1164,Informative,12
1164,Ingenious,24
1164,Inspiring,8
1164,Jaw-dropping,6
1164,Longwinded,14
1164,OK,2
1164,Obnoxious,4
1164,Persuasive,20
1164,Unconvincing,3
1165,Beautiful,33
1165,Confusing,41
1165,Courageous,21
1165,Fascinating,39
1165,Funny,40
1165,Informative,24
1165,Ingenious,33
1165,Inspiring,20
1165,Jaw-dropping,24
1165,Longwinded,38
1165,OK,40
1165,Obnoxious,36
1165,Persuasive,24
1165,Unconvincing,4
1166,Beautiful,6
1166,Courageous,14
1166,Fascinating,10
1166,Funny,12
1166,Informative,5
1166,Ingenious,3
1166,Inspiring,15
1166,Jaw-dropping,15
1166,Longwinded,14
1166,Obnoxious,4
1166,Persuasive,12
1166,Unconvincing,9
1167,Beautiful,127
1167,Confusing,161
1167,Courageous,196
1167,Fascinating,187
1167,Funny,195
1167,Informative,136
1167,Ingenious,87
1167,Inspiring,204
1167,Jaw-dropping,92
1167,Longwinded,2
1167,OK,130
1167,Obnoxious,129
1167,Persuasive,129
1167,Unconvincing,65
1168,Beautiful,89
1168,Confusing,79
1168,Courageous,70
1168,Fascinating,21
1168,Funny,89
1168,Informative,84
1168,Ingenious,81
1168,Inspiring,64
1168,Jaw-dropping,81
1168,Longwinded,10
1168,Obnoxious,21
1168,Persuasive,74
1168,Unconvincing,6
1169,Beautiful,1528
1169,Confusing,156
1169,Courageous,1210
1169,Fascinating,864
1169,Funny,1435
1169,Informative,1349
1169,Ingenious,783
1169,Inspiring,529
1169,Jaw-dropping,193
1169,Longwinded,246
1169,OK,860
1169,Obnoxious,1401
1169,Persuasive,1252
1169,Unconvincing,293
1170,Beautiful,70
1170,Confusing,148
1170,Courageous,150
1170,Fascinating,113
1170,Funny,32
1170,Informative,57
1170,Ingenious,74
1170,Inspiring,121
1170,Jaw-dropping,152
1170,OK,3
1170,Obnoxious,3
1170,Persuasive,149
1170,Unconvincing,114
1171,Beautiful,230
1171,Confusing,227
1171,Courageous,350
1171,Fascinating,320
1171,Funny,202
1171,Informative,144
1171,Ingenious,326
1171,Inspiring,326
1171,Jaw-dropping,177
1171,Longwinded,5
1171,OK,71
1171,Obnoxious,17
1171,Persuasive,419
1171,Unconvincing,346
1172,Beautiful,233
1172,Confusing,308
1172,Courageous,362
1172,Fascinating,530
1172,Funny,363
1172,Informative,583
1172,Ingenious,524
1172,Inspiring,446
1172,Jaw-dropping,219
1172,Longwinded,307
1172,OK,665
1172,Persuasive,238
1172,Unconvincing,114
1173,Beautiful,277
1173,Confusing,114
1173,Courageous,274
1173,Fascinating,256
1173,Funny,130
1173,Informative,235
1173,Ingenious,180
1173,Inspiring,245
1173,Jaw-dropping,143
1173,Longwinded,13
1173,OK,194
1173,Obnoxious,33
1173,Persuasive,207
1174,Beautiful,32
1174,Confusing,33
1174,Courageous,31
1174,Fascinating,57
1174,Funny,58
1174,Informative,38
1174,Ingenious,53
1174,Inspiring,22
1174,Jaw-dropping,51
1174,Longwinded,2
1174,OK,57
1174,Obnoxious,22
1174,Persuasive,54
1174,Unconvincing,19
1175,Beautiful,123
1175,Confusing,90
1175,Courageous,110
1175,Fascinating,117
1175,Funny,64
1175,Informative,111
1175,Ingenious,108
1175,Inspiring,82
1175,Jaw-dropping,61
1175,Longwinded,5
1175,OK,12
1175,Persuasive,71
1175,Unconvincing,77
1176,Beautiful,69
1176,Confusing,6
1176,Courageous,38
1176,Fascinating,69
1176,Funny,46
1176,Informative,28
1176,Ingenious,59
1176,Inspiring,52
1176,Jaw-dropping,62
1176,Longwinded,17
1176,OK,7
1176,Persuasive,65
1176,Unconvincing,34
1177,Beautiful,57
1177,Confusing,127
1177,Courageous,133
1177,Fascinating,134
1177,Funny,117
1177,Informative,135
1177,Ingenious,116
1177,Inspiring,137
1177,Jaw-dropping,141
1177,Longwinded,26
1177,OK,14
1177,Persuasive,142
1177,Unconvincing,87
1178,Beautiful,42
1178,Confusing,109
1178,Courageous,107
1178,Fascinating,113
1178,Funny,102
1178,Informative,82
1178,Ingenious,112
1178,Inspiring,104
1178,Jaw-dropping,146
1178,Longwinded,25
1178,OK,114
1178,Obnoxious,22
1178,Persuasive,76
1179,Beautiful,271
1179,Confusing,327
1179,Courageous,263
1179,Fascinating,219
1179,Funny,504
1179,Informative,508
1179,Ingenious,529
1179,Inspiring,387
1179,Jaw-dropping,499
1179,Longwinded,8
1179,OK,250
1179,Obnoxious,96
1179,Persuasive,542
1179,Unconvincing,4
1180,Beautiful,59
1180,Confusing,49
1180,Courageous,126
1180,Fascinating,73
1180,Funny,42
1180,Informative,85
1180,Ingenious,40
1180,Inspiring,78
1180,Jaw-dropping,60
1180,Longwinded,67
1180,OK,68
1180,Obnoxious,9
1180,Persuasive,65
1180,Unconvincing,13
1181,Beautiful,39
1181,Confusing,36
1181,Courageous,38
1181,Fascinating,44
1181,Funny,44
1181,Informative,26
1181,Ingenious,49
1181,Inspiring,43
1181,Jaw-dropping,26
1181,Longwinded,8
1181,OK,41
1181,Obnoxious,23
1181,Persuasive,41
1181,Unconvincing,2
1182,Beautiful,468
1182,Courageous,123
1182,Fascinating,574
1182,Funny,422
1182,Informative,410
1182,Ingenious,224
1182,Inspiring,325
1182,Jaw-dropping,470
1182,Longwinded,1
1182,OK,5
1182,Obnoxious,281
1182,Persuasive,324
1182,Unconvincing,389
1183,Beautiful,43
1183,Confusing,112
1183,Courageous,47
1183,Fascinating,86
1183,Funny,150
1183,Informative,115
1183,Ingenious,126
1183,Inspiring,153
1183,Jaw-dropping,134
1183,Longwinded,2
1183,OK,1
1183,Obnoxious,125
1183,Persuasive,129
1184,Beautiful,180
1184,Confusing,3
1184,Courageous,166
1184,Fascinating,185
1184,Funny,147
1184,Informative,208
1184,Ingenious,146
1184,Inspiring,125
1184,Jaw-dropping,46
1184,Longwinded,62
1184,OK,23
1184,Obnoxious,177
1184,Persuasive,142
1184,Unconvincing,173
1185,Beautiful,297
1185,Confusing,8
1185,Courageous,269
1185,Fascinating,130
1185,Funny,337
1185,Informative,278
1185,Ingenious,188
1185,Inspiring,256
1185,Jaw-dropping,199
1185,Longwinded,293
1185,OK,182
1185,Obnoxious,12
1185,Persuasive,260
1185,Unconvincing,113
1186,Beautiful,245
1186,Confusing,2
1186,Courageous,467
1186,Fascinating,111
1186,Funny,404
1186,Informative,387
1186,Ingenious,574
1186,Inspiring,176
1186,Jaw-dropping,104
1186,Longwinded,547
1186,OK,196
1186,Obnoxious,54
1186,Persuasive,355
1186,Unconvincing,515
1187,Beautiful,30
1187,Confusing,33
1187,Courageous,22
1187,Fascinating,47
1187,Funny,13
1187,Informative,43
1187,Ingenious,39
1187,Inspiring,36
1187,Jaw-dropping,36
1187,Longwinded,46
1187,Obnoxious,4
1187,Persuasive,42
1188,Beautiful,317
1188,Confusing,811
1188,Courageous,1294
1188,Fascinating,758
1188,Funny,492
1188,Informative,862
1188,Ingenious,1016
1188,Inspiring,1280
1188,Jaw-dropping,1019
1188,Longwinded,447
1188,OK,422
1188,Obnoxious,285
1188,Persuasive,1218
1188,Unconvincing,104
1189,Beautiful,177
1189,Confusing,5
1189,Courageous,125
1189,Fascinating,110
1189,Funny,221
1189,Informative,200
1189,Ingenious,145
1189,Inspiring,139
1189,Jaw-dropping,122
1189,Longwinded,141
1189,Obnoxious,35
1189,Persuasive,69
1189,Unconvincing,20
1190,Beautiful,229
1190,Confusing,272
1190,Courageous,346
1190,Fascinating,376
1190,Funny,152
1190,Informative,398
1190,Ingenious,102
1190,Inspiring,50
1190,Jaw-dropping,308
1190,Longwinded,30
1190,OK,309
1190,Obnoxious,193
1190,Persuasive,444
1191,Beautiful,16
1191,Confusing,27
1191,Courageous,20
1191,Fascinating,20
1191,Funny,20
1191,Informative,21
1191,Ingenious,22
1191,Inspiring,19
1191,Jaw-dropping,23
1191,Longwinded,9
1191,OK,3
1191,Obnoxious,5
1191,Persuasive,18
1191,Unconvincing,25
1192,Beautiful,8
1192,Confusing,2
1192,Courageous,19
1192,Fascinating,19
1192,Funny,13
1192,Informative,15
1192,Ingenious,3
1192,Inspiring,14
1192,Jaw-dropping,5
1192,Longwinded,7
1192,Obnoxious,2
1192,Persuasive,12
1192,Unconvincing,1
1193,Beautiful,129
1193,Confusing,13
1193,Courageous,40
1193,Fascinating,41
1193,Funny,163
1193,Informative,131
1193,Ingenious,53
1193,Inspiring,112
1193,Jaw-dropping,117
1193,Longwinded,47
1193,OK,113
1193,Obnoxious,59
1193,Persuasive,111
1194,Beautiful,3
1194,Confusing,1
1194,Courageous,1
1194,Fascinating,2
1194,Funny,3
1194,Informative,2
1194,Ingenious,1
1194,Inspiring,1
1194,Jaw-dropping,1
1194,Longwinded,1
1194,Obnoxious,1
1194,Persuasive,2
1194,Unconvincing,1
1195,Beautiful,441
1195,Confusing,11
1195,Courageous,302
1195,Fascinating,88
1195,Funny,460
1195,Informative,262
1195,Ingenious,146
1195,Inspiring,277
1195,Jaw-dropping,137
1195,Longwinded,7
1195,OK,136
1195,Obnoxious,443
1195,Persuasive,196
1195,Unconvincing,342
1196,Beautiful,182
1196,Confusing,6
1196,Courageous,149
1196,Fascinating,100
1196,Funny,71
1196,Informative,161
1196,Ingenious,99
1196,Inspiring,39
1196,Jaw-dropping,159
1196,Longwinded,144
1196,OK,3
1196,Obnoxious,3
1196,Persuasive,119
1196,Unconvincing,6
1197,Beautiful,250
1197,Confusing,168
1197,Courageous,107
1197,Fascinating,156
1197,Funny,247
1197,Informative,148
1197,Ingenious,216
1197,Inspiring,230
1197,Jaw-dropping,132
1197,Longwinded,7
1197,Obnoxious,231
1197,Persuasive,128
1197,Unconvincing,97
1198,Beautiful,390
1198,Confusing,1
1198,Courageous,200
1198,Fascinating,109
1198,Funny,398
1198,Informative,405
1198,Ingenious,275
1198,Inspiring,179
1198,Jaw-dropping,347
1198,Longwinded,158
1198,OK,66
1198,Obnoxious,120
1198,Persuasive,317
1199,Beautiful,463
1199,Confusing,61
1199,Courageous,538
1199,Fascinating,759
1199,Funny,737
1199,Informative,76
1199,Ingenious,581
1199,Inspiring,183
1199,Jaw-dropping,642
1199,Longwinded,503
1199,OK,171
1199,Obnoxious,671
1199,Persuasive,259
1199,Unconvincing,11
1200,Beautiful,14
1200,Confusing,12
1200,Courageous,13
1200,Fascinating,6
1200,Funny,11
1200,Informative,8
1200,Ingenious,6
1200,Inspiring,13
1200,Jaw-dropping,8
1200,Longwinded,14
1200,OK,12
1200,Persuasive,6
1200,Unconvincing,7
1201,Beautiful,70
1201,Confusing,54
1201,Courageous,79
1201,Fascinating,109
1201,Funny,85
1201,Informative,101
1201,Ingenious,37
1201,Inspiring,125
1201,Jaw-dropping,86
1201,Longwinded,77
1201,OK,3
1201,Obnoxious,1
1201,Persuasive,57
1201,Unconvincing,18
1202,Beautiful,18
1202,Courageous,7
1202,Fascinating,28
1202,Funny,24
1202,Informative,21
1202,Ingenious,25
1202,Inspiring,27
1202,Jaw-dropping,15
1202,OK,33
1202,Obnoxious,12
1202,Persuasive,29
1202,Unconvincing,14
1203,Beautiful,109
1203,Confusing,71
1203,Courageous,168
1203,Fascinating,120
1203,Funny,135
1203,Informative,148
1203,Ingenious,138
1203,Inspiring,165
1203,Jaw-dropping,142
1203,Longwinded,1
1203,OK,133
1203,Obnoxious,2
1203,Persuasive,45
1203,Unconvincing,75
1204,Beautiful,68
1204,Confusing,31
1204,Courageous,40
1204,Fascinating,67
1204,Funny,42
1204,Informative,44
1204,Ingenious,77
1204,Inspiring,77
1204,Jaw-dropping,51
1204,Longwinded,10
1204,OK,54
1204,Obnoxious,77
1204,Persuasive,70
1204,Unconvincing,13
1205,Beautiful,199
1205,Confusing,23
1205,Courageous,205
1205,Fascinating,187
1205,Funny,196
1205,Informative,99
1205,Ingenious,212
1205,Inspiring,101
1205,Jaw-dropping,192
1205,Longwinded,167
1205,OK,236
1205,Persuasive,150
1205,Unconvincing,143
1206,Beautiful,22
1206,Confusing,17
1206,Courageous,31
1206,Fascinating,52
1206,Funny,50
1206,Informative,34
1206,Ingenious,42
1206,Inspiring,38
1206,Jaw-dropping,41
1206,Longwinded,22
1206,OK,2
1206,Persuasive,54
1206,Unconvincing,3
1207,Beautiful,23
1207,Confusing,7
1207,Courageous,15
1207,Fascinating,25
1207,Funny,16
1207,Informative,19
1207,Ingenious,24
1207,Inspiring,21
1207,Jaw-dropping,15
1207,Longwinded,1
1207,OK,23
1207,Obnoxious,9
1207,Persuasive,27
1208,Beautiful,54
1208,Confusing,17
1208,Courageous,83
1208,Fascinating,59
1208,Funny,28
1208,Informative,38
1208,Ingenious,81
1208,Inspiring,31
1208,Jaw-dropping,78
1208,Longwinded,74
1208,OK,12
1208,Obnoxious,58
1208,Persuasive,68
1208,Unconvincing,76
1209,Beautiful,116
1209,Confusing,122
1209,Courageous,46
1209,Fascinating,111
1209,Funny,5
1209,Informative,109
1209,Ingenious,127
1209,Inspiring,69
1209,Jaw-dropping,133
1209,Obnoxious,9
1209,Persuasive,61
1209,Unconvincing,63
1210,Beautiful,16
1210,Confusing,18
1210,Courageous,23
1210,Fascinating,17
1210,Funny,15
1210,Informative,16
1210,Ingenious,22
1210,Inspiring,18
1210,Jaw-dropping,12
1210,Longwinded,4
1210,Obnoxious,9
1210,Persuasive,16
1210,Unconvincing,1
1211,Beautiful,596
1211,Confusing,548
1211,Courageous,581
1211,Fascinating,598
1211,Funny,630
1211,Informative,458
1211,Ingenious,453
1211,Inspiring,583
1211,Jaw-dropping,596
1211,Longwinded,19
1211,OK,22
1211,Persuasive,136
1211,Unconvincing,260
1212,Beautiful,46
1212,Confusing,162
1212,Courageous,228
1212,Fascinating,217
1212,Funny,197
1212,Informative,220
1212,Ingenious,168
1212,Inspiring,197
1212,Jaw-dropping,164
1212,Longwinded,6
1212,OK,102
1212,Obnoxious,134
1212,Persuasive,88
1212,Unconvincing,20
1213,Beautiful,24
1213,Courageous,45
1213,Fascinating,55
1213,Funny,34
1213,Informative,48
1213,Ingenious,31
1213,Inspiring,46
1213,Jaw-dropping,24
1213,Longwinded,45
1213,OK,2
1213,Obnoxious,8
1213,Persuasive,51
1213,Unconvincing,9
1214,Beautiful,8
1214,Courageous,7
1214,Fascinating,6
1214,Funny,5
1214,Informative,7
1214,Ingenious,6
1214,Inspiring,3
1214,Jaw-dropping,3
1214,OK,1
1214,Persuasive,5
1214,Unconvincing,5
1215,Beautiful,108
1215,Confusing,48
1215,Courageous,122
1215,Fascinating,140
1215,Funny,132
1215,Informative,44
1215,Ingenious,109
1215,Inspiring,131
1215,Jaw-dropping,56
1215,Longwinded,58
1215,OK,106
1215,Obnoxious,107
1215,Persuasive,81
1215,Unconvincing,103
1216,Beautiful,76
1216,Confusing,129
1216,Courageous,84
1216,Fascinating,42
1216,Funny,85
1216,Informative,120
1216,Ingenious,28
1216,Inspiring,90
1216,Jaw-dropping,56
1216,Longwinded,43
1216,OK,133
1216,Obnoxious,67
1216,Persuasive,133
1216,Unconvincing,11
1217,Beautiful,29
1217,Confusing,32
1217,Courageous,39
1217,Fascinating,6
1217,Funny,16
1217,Informative,33
1217,Ingenious,20
1217,Inspiring,28
1217,Jaw-dropping,8
1217,Longwinded,3
1217,OK,3
1217,Obnoxious,16
1217,Persuasive,23
1217,Unconvincing,5
1218,Beautiful,22
1218,Courageous,5
1218,Fascinating,24
1218,Funny,12
1218,Informative,12
1218,Ingenious,22
1218,Inspiring,20
1218,Jaw-dropping,7
1218,Longwinded,21
1218,Obnoxious,5
1218,Persuasive,15
1219,Beautiful,51
1219,Courageous,133
1219,Fascinating,95
1219,Funny,125
1219,Informative,142
1219,Ingenious,140
1219,Inspiring,35
1219,Jaw-dropping,82
1219,Longwinded,2
1219,Obnoxious,116
1219,Persuasive,96
1219,Unconvincing,92
1220,Beautiful,83
1220,Confusing,12
1220,Courageous,47
1220,Fascinating,112
1220,Funny,115
1220,Informative,105
1220,Ingenious,105
1220,Inspiring,38
1220,Jaw-dropping,103
1220,Longwinded,20
1220,Obnoxious,118
1220,Persuasive,76
1220,Unconvincing,109
1221,Beautiful,110
1221,Confusing,32
1221,Courageous,91
1221,Fascinating,111
1221,Funny,113
1221,Informative,9
1221,Ingenious,100
1221,Inspiring,125
1221,Jaw-dropping,91
1221,Longwinded,3
1221,OK,7
1221,Obnoxious,59
1221,Persuasive,120
1221,Unconvincing,10
1222,Beautiful,50
1222,Confusing,6
1222,Courageous,96
1222,Fascinating,89
1222,Funny,83
1222,Informative,83
1222,Ingenious,56
1222,Inspiring,105
1222,Jaw-dropping,78
1222,Longwinded,12
1222,OK,56
1222,Obnoxious,34
1222,Persuasive,15
1222,Unconvincing,6
1223,Beautiful,173
1223,Confusing,70
1223,Courageous,228
1223,Fascinating,130
1223,Funny,124
1223,Informative,238
1223,Ingenious,262
1223,Inspiring,253
1223,Jaw-dropping,202
1223,Longwinded,105
1223,OK,82
1223,Obnoxious,8
1223,Persuasive,179
1223,Unconvincing,34
1224,Beautiful,117
1224,Courageous,131
1224,Fascinating,147
1224,Funny,85
1224,Informative,28
1224,Ingenious,139
1224,Inspiring,74
1224,Jaw-dropping,171
1224,Longwinded,2
1224,Obnoxious,150
1224,Persuasive,166
1224,Unconvincing,10
1225,Beautiful,108
1225,Confusing,59
1225,Courageous,106
1225,Fascinating,93
1225,Funny,97
1225,Informative,79
1225,Ingenious,63
1225,Inspiring,117
1225,Jaw-dropping,103
1225,Longwinded,104
1225,OK,4
1225,Obnoxious,13
1225,Persuasive,88
1225,Unconvincing,61
1226,Beautiful,41
1226,Confusing,40
1226,Courageous,18
1226,Fascinating,18
1226,Funny,25
1226,Informative,37
1226,Ingenious,8
1226,Inspiring,35
1226,Jaw-dropping,31
1226,OK,8
1226,Obnoxious,32
1226,Persuasive,49
1226,Unconvincing,2
1227,Beautiful,39
1227,Confusing,1
1227,Courageous,35
1227,Fascinating,12
1227,Funny,25
1227,Informative,30
1227,Ingenious,11
1227,Inspiring,26
1227,Jaw-dropping,34
1227,Longwinded,5
1227,OK,36
1227,Obnoxious,35
1227,Persuasive,37
1227,Unconvincing,5
1228,Beautiful,12
1228,Confusing,2
1228,Courageous,8
1228,Fascinating,14
1228,Funny,14
1228,Informative,13
1228,Ingenious,9
1228,Inspiring,6
1228,Jaw-dropping,6
1228,Longwinded,14
1228,Obnoxious,4
1228,Persuasive,8
1228,Unconvincing,2
1229,Beautiful,21
1229,Confusing,47
1229,Courageous,60
1229,Fascinating,29
1229,Funny,53
1229,Informative,56
1229,Ingenious,35
1229,Inspiring,56
1229,Jaw-dropping,7
1229,OK,22
1229,Obnoxious,13
1229,Persuasive,60
1229,Unconvincing,8
1230,Beautiful,63
1230,Courageous,90
1230,Fascinating,78
1230,Funny,110
1230,Informative,53
1230,Ingenious,121
1230,Inspiring,135
1230,Jaw-dropping,146
1230,Longwinded,3
1230,OK,66
1230,Obnoxious,84
1230,Persuasive,110
1231,Beautiful,69
1231,Courageous,52
1231,Fascinating,54
1231,Funny,68
1231,Informative,42
1231,Ingenious,31
1231,Inspiring,43
1231,Jaw-dropping,46
1231,Longwinded,16
1231,OK,35
1231,Obnoxious,16
1231,Persuasive,35
1231,Unconvincing,13
1232,Beautiful,65
1232,Courageous,61
1232,Fascinating,34
1232,Funny,61
1232,Informative,37
1232,Ingenious,57
1232,Inspiring,34
1232,Jaw-dropping,48
1232,Longwinded,37
1232,OK,10
1232,Obnoxious,1
1232,Persuasive,59
1232,Unconvincing,37
1233,Beautiful,18
1233,Fascinating,16
1233,Funny,15
1233,Informative,20
1233,Ingenious,19
1233,Inspiring,17
1233,Jaw-dropping,7
1233,Longwinded,2
1233,Obnoxious,7
1233,Persuasive,15
1233,Unconvincing,5
1234,Beautiful,36
1234,Confusing,45
1234,Courageous,107
1234,Fascinating,147
1234,Funny,119
1234,Informative,117
1234,Ingenious,53
1234,Inspiring,112
1234,Jaw-dropping,118
1234,Longwinded,6
1234,OK,47
1234,Obnoxious,4
1234,Persuasive,73
1234,Unconvincing,136
1235,Beautiful,73
1235,Confusing,38
1235,Courageous,70
1235,Fascinating,15
1235,Funny,29
1235,Informative,72
1235,Ingenious,82
1235,Inspiring,41
1235,Jaw-dropping,79
1235,Longwinded,5
1235,Obnoxious,62
1235,Persuasive,66
1236,Beautiful,459
1236,Confusing,409
1236,Courageous,305
1236,Fascinating,356
1236,Funny,197
1236,Informative,447
1236,Ingenious,376
1236,Inspiring,458
1236,Jaw-dropping,255
1236,Longwinded,297
1236,Obnoxious,176
1236,Persuasive,452
1236,Unconvincing,350
1237,Beautiful,252
1237,Courageous,625
1237,Fascinating,825
1237,Funny,931
1237,Informative,514
1237,Ingenious,605
1237,Inspiring,531
1237,Jaw-dropping,680
1237,Longwinded,505
1237,OK,349
1237,Obnoxious,944
1237,Persuasive,600
1237,Unconvincing,120
1238,Beautiful,48
